Código del ámbito,Ámbito,Código del área (M49),Área,Código del elemento,Elemento,Código del producto,Producto,Código del año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6815","Transformación de alimentos","2019","2019","mil toneladas","533089.843232","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6815","Transformación de alimentos","2020","2020","mil toneladas","480865.716674","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6815","Transformación de alimentos","2021","2021","mil toneladas","519861.824059","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6506","Envasado alimentario","1990","1990","mil toneladas","159206.901567","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6506","Envasado alimentario","1991","1991","mil toneladas","168533.828753","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6506","Envasado alimentario","1992","1992","mil toneladas","165553.698118","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6506","Envasado alimentario","1993","1993","mil toneladas","167509.602775","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6506","Envasado alimentario","1994","1994","mil toneladas","171810.325051","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6506","Envasado alimentario","1995","1995","mil toneladas","200717.092962","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6506","Envasado alimentario","1996","1996","mil toneladas","206459.059311","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6506","Envasado alimentario","1997","1997","mil toneladas","209240.212256","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6506","Envasado alimentario","1998","1998","mil toneladas","196300.985204","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6506","Envasado alimentario","1999","1999","mil toneladas","189602.458496","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6506","Envasado alimentario","2000","2000","mil toneladas","196781.068464","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6506","Envasado alimentario","2001","2001","mil toneladas","203946.513988","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6506","Envasado alimentario","2002","2002","mil toneladas","198743.16309","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6506","Envasado alimentario","2003","2003","mil toneladas","215592.485395","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6506","Envasado alimentario","2004","2004","mil toneladas","235390.969657","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6506","Envasado alimentario","2005","2005","mil toneladas","247775.492411","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6506","Envasado alimentario","2006","2006","mil toneladas","253665.26595","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6506","Envasado alimentario","2007","2007","mil toneladas","273608.181731","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6506","Envasado alimentario","2008","2008","mil toneladas","278074.985581","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6506","Envasado alimentario","2009","2009","mil toneladas","274647.394864","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6506","Envasado alimentario","2010","2010","mil toneladas","293487.534853","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6506","Envasado alimentario","2011","2011","mil toneladas","298093.036153","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6506","Envasado alimentario","2012","2012","mil toneladas","293884.277191","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6506","Envasado alimentario","2013","2013","mil toneladas","293813.07198","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6506","Envasado alimentario","2014","2014","mil toneladas","305705.961974","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6506","Envasado alimentario","2015","2015","mil toneladas","302164.570905","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6506","Envasado alimentario","2016","2016","mil toneladas","294461.95214","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6506","Envasado alimentario","2017","2017","mil toneladas","293663.695548","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6506","Envasado alimentario","2018","2018","mil toneladas","294848.649397","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6506","Envasado alimentario","2019","2019","mil toneladas","280470.631704","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6506","Envasado alimentario","2020","2020","mil toneladas","297990.267596","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6506","Envasado alimentario","2021","2021","mil toneladas","310542.928355","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6508","Venta de alimentos","1990","1990","mil toneladas","180503.940993","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6508","Venta de alimentos","1991","1991","mil toneladas","183316.495968","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6508","Venta de alimentos","1992","1992","mil toneladas","170189.058276","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6508","Venta de alimentos","1993","1993","mil toneladas","176968.856764","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6508","Venta de alimentos","1994","1994","mil toneladas","182072.301981","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6508","Venta de alimentos","1995","1995","mil toneladas","187485.109865","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6508","Venta de alimentos","1996","1996","mil toneladas","200576.672229","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6508","Venta de alimentos","1997","1997","mil toneladas","206181.630851","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6508","Venta de alimentos","1998","1998","mil toneladas","210543.23851","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6508","Venta de alimentos","1999","1999","mil toneladas","218977.516379","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6508","Venta de alimentos","2000","2000","mil toneladas","221771.971731","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6508","Venta de alimentos","2001","2001","mil toneladas","231775.50778","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6508","Venta de alimentos","2002","2002","mil toneladas","234454.13879","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6508","Venta de alimentos","2003","2003","mil toneladas","245371.631962","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6508","Venta de alimentos","2004","2004","mil toneladas","254381.011758","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6508","Venta de alimentos","2005","2005","mil toneladas","266580.645089","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6508","Venta de alimentos","2006","2006","mil toneladas","273493.748523","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6508","Venta de alimentos","2007","2007","mil toneladas","284743.326246","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6508","Venta de alimentos","2008","2008","mil toneladas","291028.870613","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6508","Venta de alimentos","2009","2009","mil toneladas","285491.013651","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6508","Venta de alimentos","2010","2010","mil toneladas","294754.759155","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6508","Venta de alimentos","2011","2011","mil toneladas","299013.75177","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6508","Venta de alimentos","2012","2012","mil toneladas","302279.559091","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6508","Venta de alimentos","2013","2013","mil toneladas","313452.649721","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6508","Venta de alimentos","2014","2014","mil toneladas","312970.164665","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6508","Venta de alimentos","2015","2015","mil toneladas","319250.333513","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6508","Venta de alimentos","2016","2016","mil toneladas","327571.655456","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6508","Venta de alimentos","2017","2017","mil toneladas","332076.79553","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6508","Venta de alimentos","2018","2018","mil toneladas","337734.440402","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6508","Venta de alimentos","2019","2019","mil toneladas","338118.436751","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6508","Venta de alimentos","2020","2020","mil toneladas","324890.982747","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","001","Mundo","7273","Emisiones (CO2)","6508","Venta de alimentos","2021","2021","mil toneladas","345153.292385","E","Valor estimado"
